,연,월,일,시간대,요일,기온,강수량,풍속,습도,적설량,미세먼지,초미세먼지,공휴일,통화건수
296,2016,10,13,16,목,21.1,0.0,3.2,28.0,0.0,45.0,21.0,0,66.0
297,2016,10,13,17,목,19.4,0.0,2.6,33.0,0.0,45.0,21.0,0,85.0
298,2016,10,13,18,목,18.1,0.0,1.0,39.0,0.0,45.0,21.0,0,158.0
299,2016,10,13,19,목,16.9,0.0,1.9,48.0,0.0,45.0,21.0,0,164.0
300,2016,10,13,2,목,11.8,0.0,0.9,47.0,0.0,45.0,21.0,0,15.0
301,2016,10,13,20,목,16.0,0.0,2.0,55.0,0.0,45.0,21.0,0,131.0
302,2016,10,13,21,목,15.3,0.0,1.5,56.0,0.0,45.0,21.0,0,140.0
303,2016,10,13,22,목,14.9,0.0,0.7,56.0,0.0,45.0,21.0,0,115.0
304,2016,10,13,23,목,14.1,0.0,0.4,59.0,0.0,45.0,21.0,0,77.0
305,2016,10,13,3,목,11.2,0.0,1.4,45.0,0.0,45.0,21.0,0,10.0
306,2016,10,13,4,목,10.6,0.0,0.2,44.0,0.0,45.0,21.0,0,10.0
307,2016,10,13,5,목,10.5,0.0,0.7,50.0,0.0,45.0,21.0,0,5.0
308,2016,10,13,6,목,9.7,0.0,1.4,53.0,0.0,45.0,21.0,0,0.0
309,2016,10,13,7,목,9.3,0.0,0.7,52.0,0.0,45.0,21.0,0,0.0
310,2016,10,13,8,목,10.1,0.0,1.7,49.0,0.0,45.0,21.0,0,0.0
311,2016,10,13,9,목,13.0,0.0,0.9,42.0,0.0,45.0,21.0,0,5.0
312,2016,10,14,0,금,13.5,0.0,0.5,62.0,0.0,81.0,45.0,0,51.0
313,2016,10,14,1,금,13.0,0.0,1.2,62.0,0.0,81.0,45.0,0,25.0
314,2016,10,14,10,금,16.4,0.0,1.4,50.0,0.0,81.0,45.0,0,20.0
315,2016,10,14,11,금,18.7,0.0,1.3,44.0,0.0,81.0,45.0,0,25.0
316,2016,10,14,12,금,20.8,0.0,1.5,45.0,0.0,81.0,45.0,0,42.0
317,2016,10,14,13,금,22.8,0.0,1.3,42.0,0.0,81.0,45.0,0,35.0
318,2016,10,14,14,금,23.3,0.0,2.3,42.0,0.0,81.0,45.0,0,38.0
319,2016,10,14,15,금,22.8,0.0,2.2,45.0,0.0,81.0,45.0,0,52.0
320,2016,10,14,16,금,23.0,0.0,1.7,46.0,0.0,81.0,45.0,0,99.0
321,2016,10,14,17,금,22.1,0.0,1.3,49.0,0.0,81.0,45.0,0,119.0
322,2016,10,14,18,금,20.4,0.0,1.7,56.0,0.0,81.0,45.0,0,190.0
323,2016,10,14,19,금,18.9,0.0,1.3,60.0,0.0,81.0,45.0,0,203.0
324,2016,10,14,2,금,12.4,0.0,0.5,65.0,0.0,81.0,45.0,0,15.0
325,2016,10,14,20,금,18.3,0.0,0.6,66.0,0.0,81.0,45.0,0,182.0
326,2016,10,14,21,금,17.5,0.0,1.3,69.0,0.0,81.0,45.0,0,162.0
327,2016,10,14,22,금,16.9,0.0,0.7,71.0,0.0,81.0,45.0,0,223.0
328,2016,10,14,23,금,16.3,0.0,0.4,73.0,0.0,81.0,45.0,0,137.0
329,2016,10,14,3,금,11.9,0.0,1.0,69.0,0.0,81.0,45.0,0,15.0
330,2016,10,14,4,금,11.5,0.0,1.1,70.0,0.0,81.0,45.0,0,10.0
331,2016,10,14,5,금,11.1,0.0,1.0,72.0,0.0,81.0,45.0,0,5.0
332,2016,10,14,6,금,10.6,0.0,1.5,74.0,0.0,81.0,45.0,0,0.0
333,2016,10,14,7,금,10.5,0.0,1.4,73.0,0.0,81.0,45.0,0,0.0
334,2016,10,14,8,금,11.4,0.0,1.3,69.0,0.0,81.0,45.0,0,0.0
335,2016,10,14,9,금,13.9,0.0,1.7,62.0,0.0,81.0,45.0,0,10.0
336,2016,10,15,0,토,15.6,0.0,1.1,74.0,0.0,82.0,50.0,0,70.0
337,2016,10,15,1,토,14.9,0.0,1.4,78.0,0.0,82.0,50.0,0,28.0
338,2016,10,15,10,토,18.5,0.0,1.5,60.0,0.0,82.0,50.0,0,20.0
339,2016,10,15,11,토,20.9,0.0,1.5,53.0,0.0,82.0,50.0,0,33.0
340,2016,10,15,12,토,23.2,0.0,1.7,43.0,0.0,82.0,50.0,0,66.0
341,2016,10,15,13,토,25.0,0.0,1.7,38.0,0.0,82.0,50.0,0,61.0
342,2016,10,15,14,토,26.5,0.0,1.1,29.0,0.0,82.0,50.0,0,49.0
343,2016,10,15,15,토,26.9,0.0,0.8,31.0,0.0,82.0,50.0,0,61.0
344,2016,10,15,16,토,25.9,0.0,1.9,40.0,0.0,82.0,50.0,0,100.0
345,2016,10,15,17,토,23.7,0.0,1.9,46.0,0.0,82.0,50.0,0,155.0
346,2016,10,15,18,토,22.6,0.0,0.4,49.0,0.0,82.0,50.0,0,196.0
347,2016,10,15,19,토,21.1,0.0,0.9,54.0,0.0,82.0,50.0,0,158.0
348,2016,10,15,2,토,14.4,0.0,1.0,80.0,0.0,82.0,50.0,0,15.0
349,2016,10,15,20,토,20.4,0.0,1.3,51.0,0.0,82.0,50.0,0,168.0
350,2016,10,15,21,토,19.5,0.0,1.4,56.0,0.0,82.0,50.0,0,164.0
351,2016,10,15,22,토,18.4,0.0,1.4,60.0,0.0,82.0,50.0,0,193.0
352,2016,10,15,23,토,18.0,0.0,1.8,63.0,0.0,82.0,50.0,0,94.0
353,2016,10,15,3,토,13.9,0.0,1.4,84.0,0.0,82.0,50.0,0,15.0
354,2016,10,15,4,토,13.6,0.0,0.6,84.0,0.0,82.0,50.0,0,10.0
355,2016,10,15,5,토,13.2,0.0,1.0,86.0,0.0,82.0,50.0,0,5.0
356,2016,10,15,6,토,12.7,0.0,1.5,88.0,0.0,82.0,50.0,0,0.0
357,2016,10,15,7,토,12.4,0.0,1.9,90.0,0.0,82.0,50.0,0,0.0
358,2016,10,15,8,토,13.2,0.0,1.1,82.0,0.0,82.0,50.0,0,0.0
359,2016,10,15,9,토,15.8,0.0,1.4,70.0,0.0,82.0,50.0,0,0.0
360,2016,10,16,0,일,17.8,0.0,1.5,64.0,0.0,56.0,37.0,0,75.0
361,2016,10,16,1,일,17.4,0.0,1.4,65.0,0.0,56.0,37.0,0,21.0
362,2016,10,16,10,일,18.3,0.0,1.6,61.0,0.0,56.0,37.0,0,0.0
363,2016,10,16,11,일,18.6,0.0,2.1,57.0,0.0,56.0,37.0,0,39.0
364,2016,10,16,12,일,19.0,0.0,1.3,56.0,0.0,56.0,37.0,0,63.0
365,2016,10,16,13,일,19.4,0.0,1.4,59.0,0.0,56.0,37.0,0,73.0
366,2016,10,16,14,일,19.0,0.0,1.4,67.0,0.0,56.0,37.0,0,62.0
367,2016,10,16,15,일,18.5,0.5,1.9,78.0,0.0,56.0,37.0,0,54.0
368,2016,10,16,16,일,17.6,0.5,1.1,80.0,0.0,56.0,37.0,0,110.0
369,2016,10,16,17,일,17.5,0.0,0.7,82.0,0.0,56.0,37.0,0,197.0
370,2016,10,16,18,일,17.2,0.0,1.9,80.0,0.0,56.0,37.0,0,251.0
371,2016,10,16,19,일,16.8,0.0,1.3,89.0,0.0,56.0,37.0,0,168.0
372,2016,10,16,2,일,17.2,0.0,1.5,67.0,0.0,56.0,37.0,0,15.0
373,2016,10,16,20,일,16.6,0.0,1.3,90.0,0.0,56.0,37.0,0,143.0
374,2016,10,16,21,일,16.3,0.5,1.6,91.0,0.0,56.0,37.0,0,119.0
375,2016,10,16,22,일,16.1,0.0,1.6,89.0,0.0,56.0,37.0,0,109.0
376,2016,10,16,23,일,15.6,0.0,0.8,91.0,0.0,56.0,37.0,0,71.0
377,2016,10,16,3,일,16.9,0.0,1.3,67.0,0.0,56.0,37.0,0,15.0
378,2016,10,16,4,일,17.0,0.0,1.6,66.0,0.0,56.0,37.0,0,5.0
379,2016,10,16,5,일,16.9,0.0,1.1,67.0,0.0,56.0,37.0,0,0.0
380,2016,10,16,6,일,16.9,0.0,1.6,68.0,0.0,56.0,37.0,0,0.0
381,2016,10,16,7,일,16.7,0.0,1.9,68.0,0.0,56.0,37.0,0,0.0
382,2016,10,16,8,일,16.9,0.0,1.9,67.0,0.0,56.0,37.0,0,0.0
383,2016,10,16,9,일,17.4,0.0,1.9,61.0,0.0,56.0,37.0,0,0.0
384,2016,10,17,0,월,15.4,0.0,1.0,92.0,0.0,55.0,34.0,0,36.0
385,2016,10,17,1,월,14.9,0.0,1.4,93.0,0.0,55.0,34.0,0,16.0
386,2016,10,17,10,월,17.8,0.0,1.2,73.0,0.0,55.0,34.0,0,10.0
387,2016,10,17,11,월,18.9,0.0,1.5,64.0,0.0,55.0,34.0,0,30.0
388,2016,10,17,12,월,20.7,0.0,1.1,59.0,0.0,55.0,34.0,0,42.0
389,2016,10,17,13,월,21.3,0.0,3.6,58.0,0.0,55.0,34.0,0,41.0
390,2016,10,17,14,월,21.5,0.0,3.7,56.0,0.0,55.0,34.0,0,36.0
391,2016,10,17,15,월,21.2,0.0,1.7,56.0,0.0,55.0,34.0,0,58.0
392,2016,10,17,16,월,21.3,0.0,2.5,56.0,0.0,55.0,34.0,0,83.0
393,2016,10,17,17,월,21.1,0.0,1.9,59.0,0.0,55.0,34.0,0,89.0
394,2016,10,17,18,월,18.9,0.0,4.1,74.0,0.0,55.0,34.0,0,147.0
395,2016,10,17,19,월,17.8,0.0,3.5,80.0,0.0,55.0,34.0,0,127.0
396,2016,10,17,2,월,14.6,0.0,0.6,93.0,0.0,55.0,34.0,0,10.0
397,2016,10,17,20,월,17.4,0.0,1.8,83.0,0.0,55.0,34.0,0,104.0
398,2016,10,17,21,월,17.0,0.0,1.2,85.0,0.0,55.0,34.0,0,109.0
399,2016,10,17,22,월,16.7,0.0,0.3,85.0,0.0,55.0,34.0,0,119.0
400,2016,10,17,23,월,17.0,0.0,0.8,83.0,0.0,55.0,34.0,0,66.0
401,2016,10,17,3,월,14.8,0.0,0.8,84.0,0.0,55.0,34.0,0,10.0
402,2016,10,17,4,월,15.0,0.0,1.1,89.0,0.0,55.0,34.0,0,5.0
403,2016,10,17,5,월,14.9,0.0,0.2,86.0,0.0,55.0,34.0,0,0.0
404,2016,10,17,6,월,14.6,0.0,0.2,87.0,0.0,55.0,34.0,0,0.0
405,2016,10,17,7,월,14.8,0.0,0.2,83.0,0.0,55.0,34.0,0,0.0
406,2016,10,17,8,월,15.2,0.0,0.8,84.0,0.0,55.0,34.0,0,0.0
407,2016,10,17,9,월,16.6,0.0,1.5,77.0,0.0,55.0,34.0,0,5.0
408,2016,10,18,0,화,16.4,0.0,1.1,87.0,0.0,60.0,30.0,0,33.0
409,2016,10,18,1,화,15.8,0.0,1.1,88.0,0.0,60.0,30.0,0,25.0
410,2016,10,18,10,화,15.4,0.0,2.6,74.0,0.0,60.0,30.0,0,10.0
411,2016,10,18,11,화,18.3,0.0,1.6,64.0,0.0,60.0,30.0,0,20.0
412,2016,10,18,12,화,19.6,0.0,2.3,57.0,0.0,60.0,30.0,0,30.0
413,2016,10,18,13,화,21.4,0.0,2.0,48.0,0.0,60.0,30.0,0,32.0
414,2016,10,18,14,화,22.9,0.0,1.0,44.0,0.0,60.0,30.0,0,37.0
415,2016,10,18,15,화,23.8,0.0,2.0,44.0,0.0,60.0,30.0,0,54.0
416,2016,10,18,16,화,23.4,0.0,2.1,48.0,0.0,60.0,30.0,0,56.0
417,2016,10,18,17,화,22.6,0.0,0.6,49.0,0.0,60.0,30.0,0,89.0
418,2016,10,18,18,화,20.7,0.0,1.3,57.0,0.0,60.0,30.0,0,120.0
419,2016,10,18,19,화,19.0,0.0,1.9,62.0,0.0,60.0,30.0,0,134.0
420,2016,10,18,2,화,14.9,0.0,0.3,91.0,0.0,60.0,30.0,0,25.0
421,2016,10,18,20,화,17.9,0.0,1.7,68.0,0.0,60.0,30.0,0,112.0
422,2016,10,18,21,화,17.2,0.0,1.6,71.0,0.0,60.0,30.0,0,106.0
423,2016,10,18,22,화,16.4,0.0,0.6,76.0,0.0,60.0,30.0,0,105.0
424,2016,10,18,23,화,15.8,0.0,0.8,76.0,0.0,60.0,30.0,0,87.0
425,2016,10,18,3,화,14.1,0.0,0.9,92.0,0.0,60.0,30.0,0,15.0
426,2016,10,18,4,화,13.2,0.0,0.4,92.0,0.0,60.0,30.0,0,0.0
427,2016,10,18,5,화,12.7,0.0,0.7,86.0,0.0,60.0,30.0,0,0.0
428,2016,10,18,6,화,12.1,0.0,0.3,86.0,0.0,60.0,30.0,0,0.0
429,2016,10,18,7,화,11.3,0.0,1.9,88.0,0.0,60.0,30.0,0,0.0
430,2016,10,18,8,화,11.9,0.0,1.9,87.0,0.0,60.0,30.0,0,0.0
431,2016,10,18,9,화,13.2,0.0,1.4,85.0,0.0,60.0,30.0,0,0.0
432,2016,10,19,0,수,15.4,0.0,1.5,75.0,0.0,67.0,35.0,0,36.0
433,2016,10,19,1,수,15.1,0.0,1.4,79.0,0.0,67.0,35.0,0,20.0
434,2016,10,19,10,수,19.3,0.0,1.0,66.0,0.0,67.0,35.0,0,5.0
435,2016,10,19,11,수,21.2,0.0,1.0,57.0,0.0,67.0,35.0,0,15.0
436,2016,10,19,12,수,21.8,0.0,1.5,54.0,0.0,67.0,35.0,0,25.0
437,2016,10,19,13,수,23.3,0.0,2.3,44.0,0.0,67.0,35.0,0,43.0
438,2016,10,19,14,수,24.0,0.0,2.5,38.0,0.0,67.0,35.0,0,21.0
439,2016,10,19,15,수,23.4,0.0,2.6,41.0,0.0,67.0,35.0,0,28.0
440,2016,10,19,16,수,23.4,0.0,2.2,43.0,0.0,67.0,35.0,0,66.0
441,2016,10,19,17,수,22.0,0.0,3.4,50.0,0.0,67.0,35.0,0,89.0
442,2016,10,19,18,수,20.0,0.0,2.9,61.0,0.0,67.0,35.0,0,146.0
443,2016,10,19,19,수,18.5,0.0,2.3,71.0,0.0,67.0,35.0,0,140.0
444,2016,10,19,2,수,14.9,0.0,0.6,79.0,0.0,67.0,35.0,0,20.0
445,2016,10,19,20,수,17.7,0.0,2.3,72.0,0.0,67.0,35.0,0,110.0
446,2016,10,19,21,수,17.1,0.0,1.4,75.0,0.0,67.0,35.0,0,118.0
447,2016,10,19,22,수,16.5,0.0,1.8,78.0,0.0,67.0,35.0,0,121.0
448,2016,10,19,23,수,16.0,0.0,0.9,80.0,0.0,67.0,35.0,0,62.0
449,2016,10,19,3,수,14.4,0.0,1.0,82.0,0.0,67.0,35.0,0,15.0
450,2016,10,19,4,수,14.7,0.0,0.6,78.0,0.0,67.0,35.0,0,20.0
451,2016,10,19,5,수,14.9,0.0,1.1,78.0,0.0,67.0,35.0,0,10.0
452,2016,10,19,6,수,14.7,0.0,1.8,81.0,0.0,67.0,35.0,0,5.0
453,2016,10,19,7,수,14.1,0.0,1.0,84.0,0.0,67.0,35.0,0,0.0
454,2016,10,19,8,수,14.4,0.0,0.9,79.0,0.0,67.0,35.0,0,10.0
455,2016,10,19,9,수,17.0,0.0,0.9,69.0,0.0,67.0,35.0,0,0.0
456,2016,10,20,0,목,15.3,0.0,0.7,78.0,0.0,70.0,39.0,0,28.0
457,2016,10,20,1,목,14.9,0.0,0.6,77.0,0.0,70.0,39.0,0,21.0
458,2016,10,20,10,목,18.3,0.0,1.3,55.0,0.0,70.0,39.0,0,5.0
459,2016,10,20,11,목,20.7,0.0,2.0,51.0,0.0,70.0,39.0,0,30.0
460,2016,10,20,12,목,21.9,0.0,2.7,48.0,0.0,70.0,39.0,0,30.0
461,2016,10,20,13,목,23.0,0.0,2.5,44.0,0.0,70.0,39.0,0,25.0
462,2016,10,20,14,목,24.3,0.0,2.8,39.0,0.0,70.0,39.0,0,36.0
463,2016,10,20,15,목,25.8,0.0,1.8,37.0,0.0,70.0,39.0,0,48.0
464,2016,10,20,16,목,25.4,0.0,2.0,37.0,0.0,70.0,39.0,0,73.0
465,2016,10,20,17,목,24.6,0.0,1.2,41.0,0.0,70.0,39.0,0,106.0
466,2016,10,20,18,목,22.8,0.0,1.8,47.0,0.0,70.0,39.0,0,139.0
467,2016,10,20,19,목,21.2,0.0,3.1,52.0,0.0,70.0,39.0,0,138.0
468,2016,10,20,2,목,14.6,0.0,0.7,81.0,0.0,70.0,39.0,0,20.0
469,2016,10,20,20,목,19.9,0.0,2.5,56.0,0.0,70.0,39.0,0,137.0
470,2016,10,20,21,목,18.6,0.0,3.7,58.0,0.0,70.0,39.0,0,139.0
471,2016,10,20,22,목,17.7,0.0,4.3,60.0,0.0,70.0,39.0,0,137.0
472,2016,10,20,23,목,17.2,0.0,4.2,61.0,0.0,70.0,39.0,0,72.0
473,2016,10,20,3,목,14.3,0.0,0.0,84.0,0.0,70.0,39.0,0,10.0
474,2016,10,20,4,목,13.9,0.0,0.3,85.0,0.0,70.0,39.0,0,10.0
475,2016,10,20,5,목,13.7,0.0,0.2,85.0,0.0,70.0,39.0,0,5.0
476,2016,10,20,6,목,13.2,0.0,1.2,88.0,0.0,70.0,39.0,0,0.0
477,2016,10,20,7,목,13.0,0.0,0.4,86.0,0.0,70.0,39.0,0,5.0
478,2016,10,20,8,목,13.3,0.0,0.5,80.0,0.0,70.0,39.0,0,0.0
479,2016,10,20,9,목,15.7,0.0,0.5,66.0,0.0,70.0,39.0,0,0.0
480,2016,10,21,0,금,16.8,0.0,3.5,62.0,0.0,25.0,12.0,0,50.0
481,2016,10,21,1,금,16.5,0.0,4.0,63.0,0.0,25.0,12.0,0,25.0
482,2016,10,21,10,금,18.2,0.0,2.9,56.0,0.0,25.0,12.0,0,5.0
483,2016,10,21,11,금,19.1,0.0,2.8,53.0,0.0,25.0,12.0,0,35.0
484,2016,10,21,12,금,20.0,0.0,2.4,53.0,0.0,25.0,12.0,0,36.0
485,2016,10,21,13,금,21.1,0.0,2.7,50.0,0.0,25.0,12.0,0,37.0
486,2016,10,21,14,금,21.9,0.0,2.4,48.0,0.0,25.0,12.0,0,44.0
487,2016,10,21,15,금,21.5,0.0,1.8,49.0,0.0,25.0,12.0,0,53.0
488,2016,10,21,16,금,20.4,0.0,2.4,51.0,0.0,25.0,12.0,0,68.0
489,2016,10,21,17,금,19.5,0.0,2.7,54.0,0.0,25.0,12.0,0,103.0
490,2016,10,21,18,금,18.7,0.0,2.8,57.0,0.0,25.0,12.0,0,220.0
491,2016,10,21,19,금,18.2,0.0,3.0,57.0,0.0,25.0,12.0,0,189.0
492,2016,10,21,2,금,16.2,0.0,3.6,63.0,0.0,25.0,12.0,0,15.0
493,2016,10,21,20,금,17.7,0.0,2.8,58.0,0.0,25.0,12.0,0,180.0
494,2016,10,21,21,금,17.4,0.0,2.9,60.0,0.0,25.0,12.0,0,181.0
495,2016,10,21,22,금,16.9,0.0,2.6,62.0,0.0,25.0,12.0,0,227.0
496,2016,10,21,23,금,16.8,0.0,3.0,62.0,0.0,25.0,12.0,0,113.0
497,2016,10,21,3,금,16.1,0.0,3.4,64.0,0.0,25.0,12.0,0,20.0
498,2016,10,21,4,금,16.0,0.0,3.0,64.0,0.0,25.0,12.0,0,15.0
499,2016,10,21,5,금,15.8,0.0,3.8,64.0,0.0,25.0,12.0,0,10.0
500,2016,10,21,6,금,15.8,0.0,2.9,64.0,0.0,25.0,12.0,0,5.0
501,2016,10,21,7,금,15.7,0.0,3.5,65.0,0.0,25.0,12.0,0,0.0
502,2016,10,21,8,금,15.9,0.0,3.8,64.0,0.0,25.0,12.0,0,0.0
503,2016,10,21,9,금,16.8,0.0,3.9,60.0,0.0,25.0,12.0,0,10.0
504,2016,10,22,0,토,16.6,0.0,2.3,62.0,0.0,32.0,16.0,0,67.0
505,2016,10,22,1,토,16.4,0.0,2.5,63.0,0.0,32.0,16.0,0,27.0
506,2016,10,22,10,토,19.1,0.0,2.0,52.0,0.0,32.0,16.0,0,10.0
507,2016,10,22,11,토,19.9,0.0,1.5,51.0,0.0,32.0,16.0,0,39.0
508,2016,10,22,12,토,20.1,0.0,1.6,51.0,0.0,32.0,16.0,0,70.0
509,2016,10,22,13,토,21.3,0.0,1.4,48.0,0.0,32.0,16.0,0,70.0
510,2016,10,22,14,토,21.8,0.0,1.4,49.0,0.0,32.0,16.0,0,71.0
511,2016,10,22,15,토,22.6,0.0,1.1,47.0,0.0,32.0,16.0,0,53.0
512,2016,10,22,16,토,22.2,0.0,1.6,50.0,0.0,32.0,16.0,0,94.0
513,2016,10,22,17,토,20.6,0.0,2.8,59.0,0.0,32.0,16.0,0,174.0
514,2016,10,22,18,토,19.7,0.0,3.7,58.0,0.0,32.0,16.0,0,216.0
515,2016,10,22,19,토,18.9,0.0,1.1,61.0,0.0,32.0,16.0,0,171.0
516,2016,10,22,2,토,16.3,0.0,2.0,63.0,0.0,32.0,16.0,0,21.0
517,2016,10,22,20,토,18.6,0.0,0.6,60.0,0.0,32.0,16.0,0,164.0
518,2016,10,22,21,토,18.5,0.0,0.8,61.0,0.0,32.0,16.0,0,167.0
519,2016,10,22,22,토,18.1,0.0,2.6,64.0,0.0,32.0,16.0,0,174.0
520,2016,10,22,23,토,17.8,0.0,2.0,65.0,0.0,32.0,16.0,0,110.0
521,2016,10,22,3,토,16.2,0.0,1.1,62.0,0.0,32.0,16.0,0,15.0
522,2016,10,22,4,토,16.0,0.0,2.2,65.0,0.0,32.0,16.0,0,10.0
523,2016,10,22,5,토,15.6,0.0,2.2,67.0,0.0,32.0,16.0,0,10.0
524,2016,10,22,6,토,15.1,0.0,2.4,69.0,0.0,32.0,16.0,0,0.0
525,2016,10,22,7,토,14.6,0.0,1.9,71.0,0.0,32.0,16.0,0,0.0
526,2016,10,22,8,토,15.0,0.0,1.4,65.0,0.0,32.0,16.0,0,0.0
527,2016,10,22,9,토,16.2,0.0,2.5,63.0,0.0,32.0,16.0,0,0.0
528,2016,10,23,0,일,17.8,0.0,4.2,61.0,0.0,12.0,6.0,0,53.0
529,2016,10,23,1,일,17.4,0.0,3.1,62.0,0.0,12.0,6.0,0,27.0
530,2016,10,23,10,일,14.7,0.0,4.0,56.0,0.0,12.0,6.0,0,10.0
531,2016,10,23,11,일,14.7,0.0,4.4,55.0,0.0,12.0,6.0,0,45.0
532,2016,10,23,12,일,14.3,0.0,4.7,57.0,0.0,12.0,6.0,0,69.0
533,2016,10,23,13,일,13.6,0.0,4.0,66.0,0.0,12.0,6.0,0,52.0
534,2016,10,23,14,일,13.0,0.1,4.3,68.0,0.0,12.0,6.0,0,66.0
535,2016,10,23,15,일,12.3,0.3,4.5,75.0,0.0,12.0,6.0,0,64.0
536,2016,10,23,16,일,11.1,0.6,4.5,84.0,0.0,12.0,6.0,0,131.0
537,2016,10,23,17,일,10.8,1.0,3.3,85.0,0.0,12.0,6.0,0,220.0
538,2016,10,23,18,일,10.6,0.5,3.9,85.0,0.0,12.0,6.0,0,240.0
539,2016,10,23,19,일,10.6,0.0,2.9,82.0,0.0,12.0,6.0,0,189.0
540,2016,10,23,2,일,17.4,0.0,3.9,60.0,0.0,12.0,6.0,0,15.0
541,2016,10,23,20,일,10.7,0.0,3.6,76.0,0.0,12.0,6.0,0,128.0
542,2016,10,23,21,일,10.9,0.0,3.6,71.0,0.0,12.0,6.0,0,130.0
543,2016,10,23,22,일,11.0,0.0,3.5,69.0,0.0,12.0,6.0,0,95.0
544,2016,10,23,23,일,11.1,0.0,3.1,68.0,0.0,12.0,6.0,0,69.0
545,2016,10,23,3,일,17.0,0.0,4.7,59.0,0.0,12.0,6.0,0,10.0
546,2016,10,23,4,일,16.7,0.0,4.0,58.0,0.0,12.0,6.0,0,10.0
547,2016,10,23,5,일,16.3,0.0,4.5,57.0,0.0,12.0,6.0,0,10.0
548,2016,10,23,6,일,15.5,0.0,4.6,62.0,0.0,12.0,6.0,0,0.0
549,2016,10,23,7,일,14.9,0.0,5.0,60.0,0.0,12.0,6.0,0,0.0
550,2016,10,23,8,일,14.8,0.0,3.7,57.0,0.0,12.0,6.0,0,0.0
551,2016,10,23,9,일,14.7,0.0,4.8,55.0,0.0,12.0,6.0,0,0.0
552,2016,10,24,0,월,11.2,0.0,3.4,66.0,0.0,17.0,8.0,0,25.0
553,2016,10,24,1,월,11.2,0.0,2.5,65.0,0.0,17.0,8.0,0,16.0
554,2016,10,24,10,월,14.5,0.0,2.8,52.0,0.0,17.0,8.0,0,5.0
555,2016,10,24,11,월,16.0,0.0,2.2,48.0,0.0,17.0,8.0,0,31.0
556,2016,10,24,12,월,17.8,0.0,2.2,46.0,0.0,17.0,8.0,0,35.0
557,2016,10,24,13,월,18.9,0.0,2.9,42.0,0.0,17.0,8.0,0,35.0
558,2016,10,24,14,월,20.0,0.0,1.9,40.0,0.0,17.0,8.0,0,20.0
559,2016,10,24,15,월,20.2,0.0,2.7,39.0,0.0,17.0,8.0,0,52.0
560,2016,10,24,16,월,20.3,0.0,2.2,40.0,0.0,17.0,8.0,0,62.0
561,2016,10,24,17,월,18.8,0.0,3.1,47.0,0.0,17.0,8.0,0,97.0
562,2016,10,24,18,월,17.7,0.0,2.6,49.0,0.0,17.0,8.0,0,111.0
563,2016,10,24,19,월,17.4,0.0,1.8,50.0,0.0,17.0,8.0,0,132.0
564,2016,10,24,2,월,11.0,0.0,2.8,72.0,0.0,17.0,8.0,0,20.0
565,2016,10,24,20,월,17.2,0.0,1.4,51.0,0.0,17.0,8.0,0,118.0
566,2016,10,24,21,월,16.9,0.0,1.6,49.0,0.0,17.0,8.0,0,106.0
567,2016,10,24,22,월,16.6,0.0,2.7,50.0,0.0,17.0,8.0,0,104.0
568,2016,10,24,23,월,16.3,0.0,2.6,54.0,0.0,17.0,8.0,0,81.0
569,2016,10,24,3,월,10.7,0.0,2.7,69.0,0.0,17.0,8.0,0,15.0
570,2016,10,24,4,월,10.2,0.0,2.9,72.0,0.0,17.0,8.0,0,5.0
571,2016,10,24,5,월,9.6,0.0,3.3,74.0,0.0,17.0,8.0,0,0.0
572,2016,10,24,6,월,9.2,0.0,2.6,72.0,0.0,17.0,8.0,0,0.0
573,2016,10,24,7,월,9.1,0.0,3.1,70.0,0.0,17.0,8.0,0,5.0
574,2016,10,24,8,월,9.8,0.0,2.4,63.0,0.0,17.0,8.0,0,5.0
575,2016,10,24,9,월,12.4,0.0,3.1,57.0,0.0,17.0,8.0,0,5.0
576,2016,10,25,0,화,16.0,0.0,1.8,57.0,0.0,18.0,10.0,0,30.0
577,2016,10,25,1,화,15.4,0.1,2.7,65.0,0.0,18.0,10.0,0,40.0
578,2016,10,25,10,화,12.7,1.0,2.8,95.0,0.0,18.0,10.0,0,5.0
579,2016,10,25,11,화,12.8,0.0,3.8,94.0,0.0,18.0,10.0,0,20.0
580,2016,10,25,12,화,13.4,0.0,0.9,93.0,0.0,18.0,10.0,0,30.0
581,2016,10,25,13,화,14.2,0.0,3.3,92.0,0.0,18.0,10.0,0,37.0
582,2016,10,25,14,화,15.2,0.0,2.9,82.0,0.0,18.0,10.0,0,30.0
583,2016,10,25,15,화,16.7,0.0,4.5,69.0,0.0,18.0,10.0,0,41.0
584,2016,10,25,16,화,17.0,0.0,1.3,66.0,0.0,18.0,10.0,0,57.0
585,2016,10,25,17,화,17.5,0.0,1.6,64.0,0.0,18.0,10.0,0,121.0
586,2016,10,25,18,화,16.1,0.0,2.4,73.0,0.0,18.0,10.0,0,142.0
587,2016,10,25,19,화,15.6,0.0,1.9,74.0,0.0,18.0,10.0,0,144.0
588,2016,10,25,2,화,14.7,0.4,2.1,72.0,0.0,18.0,10.0,0,11.0
589,2016,10,25,20,화,14.9,0.0,1.1,75.0,0.0,18.0,10.0,0,121.0
590,2016,10,25,21,화,14.5,0.0,1.7,74.0,0.0,18.0,10.0,0,129.0
591,2016,10,25,22,화,13.9,0.0,0.7,78.0,0.0,18.0,10.0,0,136.0
